"End","count"
"2023-03-30 19:56:03.0","1883"
"2023-03-30 19:56:04.0","4554"
"2023-03-30 19:56:05.0","4392"
"2023-03-30 19:56:06.0","4495"
"2023-03-30 19:56:07.0","4582"
"2023-03-30 19:56:08.0","4614"
"2023-03-30 19:56:09.0","4817"
"2023-03-30 19:56:10.0","4561"
"2023-03-30 19:56:11.0","4316"
"2023-03-30 19:56:12.0","4604"
"2023-03-30 19:56:13.0","4720"
"2023-03-30 19:56:14.0","4489"
"2023-03-30 19:56:15.0","4136"
"2023-03-30 19:56:16.0","4440"
"2023-03-30 19:56:17.0","5069"
"2023-03-30 19:56:18.0","5055"
"2023-03-30 19:56:19.0","4768"
"2023-03-30 19:56:20.0","4856"
"2023-03-30 19:56:21.0","4356"
"2023-03-30 19:56:22.0","4146"
"2023-03-30 19:56:23.0","4558"
"2023-03-30 19:56:24.0","4840"
"2023-03-30 19:56:25.0","4539"
"2023-03-30 19:56:26.0","4618"
"2023-03-30 19:56:27.0","4509"
"2023-03-30 19:56:28.0","4702"
"2023-03-30 19:56:29.0","4821"
"2023-03-30 19:56:30.0","4655"
"2023-03-30 19:56:31.0","4856"
"2023-03-30 19:56:32.0","4828"
"2023-03-30 19:56:33.0","4769"
"2023-03-30 19:56:34.0","4603"
"2023-03-30 19:56:35.0","4700"
"2023-03-30 19:56:36.0","4473"
"2023-03-30 19:56:37.0","4979"
"2023-03-30 19:56:38.0","4614"
"2023-03-30 19:56:39.0","4489"
"2023-03-30 19:56:40.0","4367"
"2023-03-30 19:56:41.0","3672"
"2023-03-30 19:56:42.0","3940"
"2023-03-30 19:56:43.0","4435"
"2023-03-30 19:56:44.0","4370"
"2023-03-30 19:56:45.0","4484"
"2023-03-30 19:56:46.0","4273"
"2023-03-30 19:56:47.0","4625"
"2023-03-30 19:56:48.0","4536"
"2023-03-30 19:56:49.0","4569"
"2023-03-30 19:56:50.0","4356"
"2023-03-30 19:56:51.0","4335"
"2023-03-30 19:56:52.0","3960"
"2023-03-30 19:56:53.0","4496"
"2023-03-30 19:56:54.0","4262"
"2023-03-30 19:56:55.0","3816"
"2023-03-30 19:56:56.0","4093"
"2023-03-30 19:56:57.0","4519"
"2023-03-30 19:56:58.0","4459"
"2023-03-30 19:56:59.0","4336"
"2023-03-30 19:57:00.0","4581"
"2023-03-30 19:57:01.0","3634"
"2023-03-30 19:57:02.0","4590"
"2023-03-30 19:57:03.0","4457"
"2023-03-30 19:57:04.0","4222"
"2023-03-30 19:57:05.0","4221"
"2023-03-30 19:57:06.0","4287"
"2023-03-30 19:57:07.0","4498"
"2023-03-30 19:57:08.0","4538"
"2023-03-30 19:57:09.0","4320"
"2023-03-30 19:57:10.0","4434"
"2023-03-30 19:57:11.0","3866"
"2023-03-30 19:57:12.0","4742"
"2023-03-30 19:57:13.0","4624"
"2023-03-30 19:57:14.0","4266"
"2023-03-30 19:57:15.0","4523"
"2023-03-30 19:57:16.0","4630"
"2023-03-30 19:57:17.0","4918"
"2023-03-30 19:57:18.0","4871"
"2023-03-30 19:57:19.0","4549"
"2023-03-30 19:57:20.0","4543"
"2023-03-30 19:57:21.0","4428"
"2023-03-30 19:57:22.0","4189"
"2023-03-30 19:57:23.0","4724"
"2023-03-30 19:57:24.0","4517"
"2023-03-30 19:57:25.0","5049"
"2023-03-30 19:57:26.0","4323"
"2023-03-30 19:57:27.0","4789"
"2023-03-30 19:57:28.0","4791"
"2023-03-30 19:57:29.0","4749"
"2023-03-30 19:57:30.0","4470"
"2023-03-30 19:57:31.0","4245"
"2023-03-30 19:57:32.0","4730"
"2023-03-30 19:57:33.0","3776"
"2023-03-30 19:57:34.0","4256"
"2023-03-30 19:57:35.0","4542"
"2023-03-30 19:57:36.0","4594"
"2023-03-30 19:57:37.0","4736"
"2023-03-30 19:57:38.0","4590"
"2023-03-30 19:57:39.0","4478"
"2023-03-30 19:57:40.0","4675"
"2023-03-30 19:57:41.0","4227"
"2023-03-30 19:57:42.0","4611"
"2023-03-30 19:57:43.0","4414"
"2023-03-30 19:57:44.0","4766"
"2023-03-30 19:57:45.0","5002"
"2023-03-30 19:57:46.0","4268"
"2023-03-30 19:57:47.0","5010"
"2023-03-30 19:57:48.0","4719"
"2023-03-30 19:57:49.0","4472"
"2023-03-30 19:57:50.0","5108"
"2023-03-30 19:57:51.0","4805"
"2023-03-30 19:57:52.0","4563"
"2023-03-30 19:57:53.0","4667"
"2023-03-30 19:57:54.0","894"
