"End","count"
"2023-03-30 20:04:29.0","5"
"2023-03-30 20:04:30.0","2"
"2023-03-30 20:04:31.0","3"
"2023-03-30 20:04:32.0","5"
"2023-03-30 20:04:33.0","1"
"2023-03-30 20:04:34.0","4"
"2023-03-30 20:04:35.0","5"
"2023-03-30 20:04:36.0","2"
"2023-03-30 20:04:37.0","3"
"2023-03-30 20:04:38.0","5"
"2023-03-30 20:04:39.0","2"
"2023-03-30 20:04:40.0","3"
"2023-03-30 20:04:41.0","5"
"2023-03-30 20:04:42.0","3"
"2023-03-30 20:04:43.0","2"
"2023-03-30 20:04:44.0","5"
"2023-03-30 20:04:45.0","3"
"2023-03-30 20:04:46.0","2"
"2023-03-30 20:04:47.0","5"
"2023-03-30 20:04:48.0","5"
"2023-03-30 20:04:50.0","5"
"2023-03-30 20:04:51.0","5"
"2023-03-30 20:04:53.0","5"
"2023-03-30 20:04:54.0","4"
"2023-03-30 20:04:55.0","1"
"2023-03-30 20:04:56.0","5"
"2023-03-30 20:04:57.0","3"
"2023-03-30 20:04:58.0","2"
"2023-03-30 20:04:59.0","5"
"2023-03-30 20:05:00.0","2"
"2023-03-30 20:05:01.0","3"
"2023-03-30 20:05:02.0","5"
"2023-03-30 20:05:03.0","2"
"2023-03-30 20:05:04.0","3"
"2023-03-30 20:05:05.0","5"
"2023-03-30 20:05:06.0","3"
"2023-03-30 20:05:07.0","2"
"2023-03-30 20:05:08.0","5"
"2023-03-30 20:05:09.0","2"
"2023-03-30 20:05:10.0","3"
"2023-03-30 20:05:11.0","5"
"2023-03-30 20:05:12.0","4"
"2023-03-30 20:05:13.0","1"
"2023-03-30 20:05:14.0","5"
"2023-03-30 20:05:15.0","3"
"2023-03-30 20:05:16.0","2"
"2023-03-30 20:05:17.0","5"
"2023-03-30 20:05:18.0","5"
"2023-03-30 20:05:20.0","5"
"2023-03-30 20:05:21.0","4"
"2023-03-30 20:05:22.0","1"
"2023-03-30 20:05:23.0","5"
"2023-03-30 20:05:24.0","5"
"2023-03-30 20:05:26.0","5"
"2023-03-30 20:05:27.0","5"
"2023-03-30 20:05:28.0","2"
"2023-03-30 20:05:29.0","3"
"2023-03-30 20:05:30.0","5"
"2023-03-30 20:05:31.0","2"
"2023-03-30 20:05:32.0","3"
"2023-03-30 20:05:33.0","5"
"2023-03-30 20:05:34.0","2"
"2023-03-30 20:05:35.0","3"
"2023-03-30 20:05:36.0","5"
"2023-03-30 20:05:37.0","4"
"2023-03-30 20:05:38.0","1"
"2023-03-30 20:05:39.0","5"
"2023-03-30 20:05:40.0","5"
"2023-03-30 20:05:42.0","5"
"2023-03-30 20:05:43.0","4"
"2023-03-30 20:05:44.0","1"
"2023-03-30 20:05:45.0","5"
"2023-03-30 20:05:46.0","5"
"2023-03-30 20:05:48.0","5"
"2023-03-30 20:05:49.0","5"
"2023-03-30 20:05:51.0","5"
"2023-03-30 20:05:52.0","5"
"2023-03-30 20:05:53.0","1"
"2023-03-30 20:05:54.0","4"
"2023-03-30 20:05:55.0","5"
"2023-03-30 20:05:57.0","5"
"2023-03-30 20:05:58.0","5"
"2023-03-30 20:06:00.0","5"
"2023-03-30 20:06:01.0","4"
"2023-03-30 20:06:02.0","1"
"2023-03-30 20:06:03.0","5"
"2023-03-30 20:06:04.0","5"
"2023-03-30 20:06:06.0","5"
"2023-03-30 20:06:07.0","5"
"2023-03-30 20:06:08.0","2"
"2023-03-30 20:06:09.0","3"
"2023-03-30 20:06:10.0","5"
"2023-03-30 20:06:12.0","5"
"2023-03-30 20:06:13.0","5"
"2023-03-30 20:06:14.0","2"
"2023-03-30 20:06:15.0","3"
"2023-03-30 20:06:16.0","5"
