"End","count"
"2023-03-30 21:50:59.0","2"
"2023-03-30 21:51:00.0","3"
"2023-03-30 21:51:02.0","2"
"2023-03-30 21:51:03.0","3"
"2023-03-30 21:51:04.0","1"
"2023-03-30 21:51:05.0","4"
"2023-03-30 21:51:06.0","5"
"2023-03-30 21:51:07.0","5"
"2023-03-30 21:51:08.0","5"
"2023-03-30 21:51:09.0","5"
"2023-03-30 21:51:10.0","5"
"2023-03-30 21:51:12.0","5"
"2023-03-30 21:51:13.0","2"
"2023-03-30 21:51:14.0","3"
"2023-03-30 21:51:15.0","5"
"2023-03-30 21:51:16.0","5"
"2023-03-30 21:51:17.0","1"
"2023-03-30 21:51:18.0","1"
"2023-03-30 21:51:19.0","2"
"2023-03-30 21:51:20.0","1"
"2023-03-30 21:51:21.0","5"
"2023-03-30 21:51:22.0","5"
"2023-03-30 21:51:23.0","5"
"2023-03-30 21:51:26.0","5"
"2023-03-30 21:51:27.0","5"
"2023-03-30 21:51:29.0","5"
"2023-03-30 21:51:30.0","2"
"2023-03-30 21:51:31.0","3"
"2023-03-30 21:51:32.0","5"
"2023-03-30 21:51:33.0","5"
"2023-03-30 21:51:34.0","5"
"2023-03-30 21:51:36.0","5"
"2023-03-30 21:51:38.0","5"
"2023-03-30 21:51:40.0","5"
"2023-03-30 21:51:43.0","5"
"2023-03-30 21:51:44.0","5"
"2023-03-30 21:51:45.0","5"
"2023-03-30 21:51:46.0","5"
