"End","count"
"2023-03-30 20:04:29.0","3031"
"2023-03-30 20:04:30.0","4298"
"2023-03-30 20:04:31.0","4572"
"2023-03-30 20:04:32.0","4406"
"2023-03-30 20:04:33.0","4760"
"2023-03-30 20:04:34.0","4827"
"2023-03-30 20:04:35.0","4840"
"2023-03-30 20:04:36.0","4714"
"2023-03-30 20:04:37.0","4512"
"2023-03-30 20:04:38.0","4141"
"2023-03-30 20:04:39.0","4519"
"2023-03-30 20:04:40.0","4570"
"2023-03-30 20:04:41.0","4537"
"2023-03-30 20:04:42.0","4508"
"2023-03-30 20:04:43.0","4742"
"2023-03-30 20:04:44.0","4889"
"2023-03-30 20:04:45.0","4795"
"2023-03-30 20:04:46.0","4768"
"2023-03-30 20:04:47.0","4831"
"2023-03-30 20:04:48.0","4640"
"2023-03-30 20:04:49.0","4766"
"2023-03-30 20:04:50.0","4728"
"2023-03-30 20:04:51.0","4411"
"2023-03-30 20:04:52.0","3959"
"2023-03-30 20:04:53.0","3663"
"2023-03-30 20:04:54.0","4290"
"2023-03-30 20:04:55.0","4943"
"2023-03-30 20:04:56.0","4472"
"2023-03-30 20:04:57.0","4866"
"2023-03-30 20:04:58.0","4414"
"2023-03-30 20:04:59.0","4602"
"2023-03-30 20:05:00.0","4645"
"2023-03-30 20:05:01.0","4570"
"2023-03-30 20:05:02.0","4883"
"2023-03-30 20:05:03.0","4937"
"2023-03-30 20:05:04.0","4431"
"2023-03-30 20:05:05.0","4824"
"2023-03-30 20:05:06.0","4617"
"2023-03-30 20:05:07.0","4736"
"2023-03-30 20:05:08.0","4578"
"2023-03-30 20:05:09.0","4646"
"2023-03-30 20:05:10.0","3815"
"2023-03-30 20:05:11.0","4610"
"2023-03-30 20:05:12.0","4716"
"2023-03-30 20:05:13.0","4541"
"2023-03-30 20:05:14.0","4670"
"2023-03-30 20:05:15.0","4938"
"2023-03-30 20:05:16.0","4917"
"2023-03-30 20:05:17.0","4883"
"2023-03-30 20:05:18.0","5044"
"2023-03-30 20:05:19.0","5052"
"2023-03-30 20:05:20.0","4780"
"2023-03-30 20:05:21.0","4554"
"2023-03-30 20:05:22.0","4692"
"2023-03-30 20:05:23.0","5159"
"2023-03-30 20:05:24.0","4972"
"2023-03-30 20:05:25.0","4952"
"2023-03-30 20:05:26.0","5198"
"2023-03-30 20:05:27.0","4903"
"2023-03-30 20:05:28.0","4643"
"2023-03-30 20:05:29.0","4792"
"2023-03-30 20:05:30.0","4719"
"2023-03-30 20:05:31.0","4874"
"2023-03-30 20:05:32.0","4455"
"2023-03-30 20:05:33.0","4166"
"2023-03-30 20:05:34.0","4697"
"2023-03-30 20:05:35.0","4816"
"2023-03-30 20:05:36.0","4962"
"2023-03-30 20:05:37.0","4593"
"2023-03-30 20:05:38.0","4664"
"2023-03-30 20:05:39.0","4785"
"2023-03-30 20:05:40.0","4798"
"2023-03-30 20:05:41.0","4324"
"2023-03-30 20:05:42.0","4360"
"2023-03-30 20:05:43.0","4889"
"2023-03-30 20:05:44.0","4919"
"2023-03-30 20:05:45.0","4757"
"2023-03-30 20:05:46.0","4759"
"2023-03-30 20:05:47.0","4593"
"2023-03-30 20:05:48.0","4150"
"2023-03-30 20:05:49.0","4688"
"2023-03-30 20:05:50.0","4811"
"2023-03-30 20:05:51.0","4312"
"2023-03-30 20:05:52.0","4299"
"2023-03-30 20:05:53.0","3680"
"2023-03-30 20:05:54.0","3889"
"2023-03-30 20:05:55.0","4778"
"2023-03-30 20:05:56.0","4532"
"2023-03-30 20:05:57.0","4786"
"2023-03-30 20:05:58.0","4893"
"2023-03-30 20:05:59.0","4827"
"2023-03-30 20:06:00.0","4597"
"2023-03-30 20:06:01.0","4433"
"2023-03-30 20:06:02.0","4035"
"2023-03-30 20:06:03.0","4996"
"2023-03-30 20:06:04.0","4874"
"2023-03-30 20:06:05.0","4881"
"2023-03-30 20:06:06.0","4622"
"2023-03-30 20:06:07.0","4688"
"2023-03-30 20:06:08.0","4692"
"2023-03-30 20:06:09.0","4529"
"2023-03-30 20:06:10.0","4668"
"2023-03-30 20:06:11.0","4490"
"2023-03-30 20:06:12.0","4543"
"2023-03-30 20:06:13.0","4853"
"2023-03-30 20:06:14.0","4557"
"2023-03-30 20:06:15.0","4753"
"2023-03-30 20:06:16.0","4708"
"2023-03-30 20:06:17.0","394"
