"End","count"
"2023-03-30 20:06:17.0","3524"
"2023-03-30 20:06:18.0","4698"
"2023-03-30 20:06:19.0","4805"
"2023-03-30 20:06:20.0","4554"
"2023-03-30 20:06:21.0","4710"
"2023-03-30 20:06:22.0","4484"
"2023-03-30 20:06:23.0","4697"
"2023-03-30 20:06:24.0","4775"
"2023-03-30 20:06:25.0","4563"
"2023-03-30 20:06:26.0","4600"
"2023-03-30 20:06:27.0","4058"
"2023-03-30 20:06:28.0","4473"
"2023-03-30 20:06:29.0","5120"
"2023-03-30 20:06:30.0","4635"
"2023-03-30 20:06:31.0","4592"
"2023-03-30 20:06:32.0","5166"
"2023-03-30 20:06:33.0","5059"
"2023-03-30 20:06:34.0","4936"
"2023-03-30 20:06:35.0","4626"
"2023-03-30 20:06:36.0","4997"
"2023-03-30 20:06:37.0","4995"
"2023-03-30 20:06:38.0","4777"
"2023-03-30 20:06:39.0","4698"
"2023-03-30 20:06:40.0","4679"
"2023-03-30 20:06:41.0","4408"
"2023-03-30 20:06:42.0","5304"
"2023-03-30 20:06:43.0","4715"
"2023-03-30 20:06:44.0","5151"
"2023-03-30 20:06:45.0","5136"
"2023-03-30 20:06:46.0","4796"
"2023-03-30 20:06:47.0","5302"
"2023-03-30 20:06:48.0","5028"
"2023-03-30 20:06:49.0","4728"
"2023-03-30 20:06:50.0","5189"
"2023-03-30 20:06:51.0","4543"
"2023-03-30 20:06:52.0","5103"
"2023-03-30 20:06:53.0","4699"
"2023-03-30 20:06:54.0","4887"
"2023-03-30 20:06:55.0","4985"
"2023-03-30 20:06:56.0","4832"
"2023-03-30 20:06:57.0","5127"
"2023-03-30 20:06:58.0","5063"
"2023-03-30 20:06:59.0","4910"
"2023-03-30 20:07:00.0","4780"
"2023-03-30 20:07:01.0","4287"
"2023-03-30 20:07:02.0","4897"
"2023-03-30 20:07:03.0","4874"
"2023-03-30 20:07:04.0","5044"
"2023-03-30 20:07:05.0","5235"
"2023-03-30 20:07:06.0","4834"
"2023-03-30 20:07:07.0","4880"
"2023-03-30 20:07:08.0","4734"
"2023-03-30 20:07:09.0","4710"
"2023-03-30 20:07:10.0","4427"
"2023-03-30 20:07:11.0","4556"
"2023-03-30 20:07:12.0","4588"
"2023-03-30 20:07:13.0","4459"
"2023-03-30 20:07:14.0","4972"
"2023-03-30 20:07:15.0","4923"
"2023-03-30 20:07:16.0","4807"
"2023-03-30 20:07:17.0","5157"
"2023-03-30 20:07:18.0","5231"
"2023-03-30 20:07:19.0","5156"
"2023-03-30 20:07:20.0","5142"
"2023-03-30 20:07:21.0","4776"
"2023-03-30 20:07:22.0","4751"
"2023-03-30 20:07:23.0","4950"
"2023-03-30 20:07:24.0","4935"
"2023-03-30 20:07:25.0","4976"
"2023-03-30 20:07:26.0","5245"
"2023-03-30 20:07:27.0","4931"
"2023-03-30 20:07:28.0","4939"
"2023-03-30 20:07:29.0","4612"
"2023-03-30 20:07:30.0","4671"
"2023-03-30 20:07:31.0","4614"
"2023-03-30 20:07:32.0","4361"
"2023-03-30 20:07:33.0","4755"
"2023-03-30 20:07:34.0","4527"
"2023-03-30 20:07:35.0","4616"
"2023-03-30 20:07:36.0","4971"
"2023-03-30 20:07:37.0","4813"
"2023-03-30 20:07:38.0","5024"
"2023-03-30 20:07:39.0","4913"
"2023-03-30 20:07:40.0","4251"
"2023-03-30 20:07:41.0","4367"
"2023-03-30 20:07:42.0","4528"
"2023-03-30 20:07:43.0","4727"
"2023-03-30 20:07:44.0","4343"
"2023-03-30 20:07:45.0","4817"
"2023-03-30 20:07:46.0","4988"
"2023-03-30 20:07:47.0","5152"
"2023-03-30 20:07:48.0","4994"
"2023-03-30 20:07:49.0","5416"
"2023-03-30 20:07:50.0","5594"
"2023-03-30 20:07:51.0","4852"
"2023-03-30 20:07:52.0","4402"
"2023-03-30 20:07:53.0","4341"
"2023-03-30 20:07:54.0","5236"
"2023-03-30 20:07:55.0","5059"
"2023-03-30 20:07:56.0","5276"
"2023-03-30 20:07:57.0","4169"
"2023-03-30 20:07:58.0","3974"
"2023-03-30 20:07:59.0","4800"
"2023-03-30 20:08:00.0","4955"
"2023-03-30 20:08:01.0","559"
