"End","count"
"2023-03-30 20:02:39.0","3408"
"2023-03-30 20:02:40.0","4822"
"2023-03-30 20:02:41.0","4229"
"2023-03-30 20:02:42.0","4228"
"2023-03-30 20:02:43.0","4658"
"2023-03-30 20:02:44.0","4874"
"2023-03-30 20:02:45.0","4563"
"2023-03-30 20:02:46.0","4722"
"2023-03-30 20:02:47.0","4882"
"2023-03-30 20:02:48.0","4615"
"2023-03-30 20:02:49.0","5003"
"2023-03-30 20:02:50.0","4686"
"2023-03-30 20:02:51.0","2121"
"2023-03-30 20:02:52.0","4778"
"2023-03-30 20:02:53.0","4753"
"2023-03-30 20:02:54.0","4844"
"2023-03-30 20:02:55.0","4781"
"2023-03-30 20:02:56.0","4779"
"2023-03-30 20:02:57.0","4563"
"2023-03-30 20:02:58.0","4668"
"2023-03-30 20:02:59.0","4685"
"2023-03-30 20:03:00.0","4361"
"2023-03-30 20:03:01.0","4622"
"2023-03-30 20:03:02.0","4223"
"2023-03-30 20:03:03.0","4415"
"2023-03-30 20:03:04.0","4551"
"2023-03-30 20:03:05.0","4797"
"2023-03-30 20:03:06.0","4411"
"2023-03-30 20:03:07.0","4466"
"2023-03-30 20:03:08.0","4491"
"2023-03-30 20:03:09.0","4593"
"2023-03-30 20:03:10.0","4631"
"2023-03-30 20:03:11.0","4145"
"2023-03-30 20:03:12.0","4607"
"2023-03-30 20:03:13.0","4687"
"2023-03-30 20:03:14.0","4426"
"2023-03-30 20:03:15.0","4620"
"2023-03-30 20:03:16.0","4323"
"2023-03-30 20:03:17.0","4614"
"2023-03-30 20:03:18.0","4704"
"2023-03-30 20:03:19.0","4502"
"2023-03-30 20:03:20.0","4503"
"2023-03-30 20:03:21.0","4380"
"2023-03-30 20:03:22.0","4235"
"2023-03-30 20:03:23.0","4726"
"2023-03-30 20:03:24.0","4610"
"2023-03-30 20:03:25.0","4944"
"2023-03-30 20:03:26.0","4306"
"2023-03-30 20:03:27.0","4422"
"2023-03-30 20:03:28.0","4616"
"2023-03-30 20:03:29.0","4728"
"2023-03-30 20:03:30.0","4673"
"2023-03-30 20:03:31.0","4096"
"2023-03-30 20:03:32.0","4554"
"2023-03-30 20:03:33.0","4406"
"2023-03-30 20:03:34.0","4709"
"2023-03-30 20:03:35.0","4800"
"2023-03-30 20:03:36.0","4798"
"2023-03-30 20:03:37.0","4835"
"2023-03-30 20:03:38.0","4612"
"2023-03-30 20:03:39.0","4578"
"2023-03-30 20:03:40.0","4292"
"2023-03-30 20:03:41.0","3783"
"2023-03-30 20:03:42.0","4578"
"2023-03-30 20:03:43.0","4472"
"2023-03-30 20:03:44.0","4583"
"2023-03-30 20:03:45.0","4565"
"2023-03-30 20:03:46.0","4404"
"2023-03-30 20:03:47.0","4901"
"2023-03-30 20:03:48.0","4652"
"2023-03-30 20:03:49.0","4609"
"2023-03-30 20:03:50.0","4905"
"2023-03-30 20:03:51.0","3920"
"2023-03-30 20:03:52.0","4442"
"2023-03-30 20:03:53.0","4391"
"2023-03-30 20:03:54.0","4275"
"2023-03-30 20:03:55.0","4907"
"2023-03-30 20:03:56.0","4709"
"2023-03-30 20:03:57.0","4909"
"2023-03-30 20:03:58.0","4677"
"2023-03-30 20:03:59.0","4574"
"2023-03-30 20:04:00.0","4537"
"2023-03-30 20:04:01.0","4701"
"2023-03-30 20:04:02.0","4674"
"2023-03-30 20:04:03.0","3975"
"2023-03-30 20:04:04.0","4601"
"2023-03-30 20:04:05.0","4832"
"2023-03-30 20:04:06.0","4636"
"2023-03-30 20:04:07.0","4910"
"2023-03-30 20:04:08.0","4391"
"2023-03-30 20:04:09.0","4860"
"2023-03-30 20:04:10.0","4899"
"2023-03-30 20:04:11.0","4439"
"2023-03-30 20:04:12.0","4497"
"2023-03-30 20:04:13.0","4715"
"2023-03-30 20:04:14.0","4240"
"2023-03-30 20:04:15.0","4618"
"2023-03-30 20:04:16.0","4708"
"2023-03-30 20:04:17.0","4827"
"2023-03-30 20:04:18.0","4712"
"2023-03-30 20:04:19.0","4371"
"2023-03-30 20:04:20.0","4783"
"2023-03-30 20:04:21.0","4430"
"2023-03-30 20:04:22.0","4357"
"2023-03-30 20:04:23.0","4224"
"2023-03-30 20:04:24.0","4358"
"2023-03-30 20:04:25.0","4913"
"2023-03-30 20:04:26.0","4689"
"2023-03-30 20:04:27.0","4629"
"2023-03-30 20:04:28.0","4332"
"2023-03-30 20:04:29.0","212"
